id,soldDate,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_42924345,5/19/2023,26.31639,-80.085655,1228,2,2,https://www.zillow.com/homedetails/1523-E-Hillsboro-Blvd-APT-638-Deerfield-Beach-FL-33441/42924345_zpid/,1523 E Hillsboro Blvd APT 638,Deerfield Beach,FL,33441,425000
zpid_42924502,5/25/2023,26.307802,-80.07748,1315,2,2,https://www.zillow.com/homedetails/800-SE-20th-Ave-APT-705-Deerfield-Beach-FL-33441/42924502_zpid/,800 SE 20th Ave APT 705,Deerfield Beach,FL,33441,515000
zpid_42928253,5/25/2023,26.294685,-80.101685,620,2,2,https://www.zillow.com/homedetails/5164-NE-16th-Ave-Pompano-Beach-FL-33064/42928253_zpid/,5164 NE 16th Ave,Pompano Beach,FL,33064,320000
zpid_42930231,5/19/2023,26.303356,-80.096985,720,1,1,https://www.zillow.com/homedetails/1100-SE-4th-Ave-APT-10-Deerfield-Beach-FL-33441/42930231_zpid/,1100 SE 4th Ave APT 10,Deerfield Beach,FL,33441,168000
zpid_42936371,5/30/2023,26.270885,-80.09091,3712,3,3,https://www.zillow.com/homedetails/2320-NE-32nd-Ct-Lighthouse-Pt-FL-33064/42936371_zpid/,2320 NE 32nd Ct,Lighthouse Pt,FL,33064,2150000
zpid_42936672,6/1/2023,26.268179,-80.09599,1669,3,3,https://www.zillow.com/homedetails/2001-NE-30th-St-Lighthouse-Pt-FL-33064/42936672_zpid/,2001 NE 30th St,Lighthouse Pt,FL,33064,850000
zpid_42936891,6/9/2023,26.263126,-80.09198,5841,5,5,https://www.zillow.com/homedetails/2250-NE-26th-St-Pompano-Beach-FL-33064/42936891_zpid/,2250 NE 26th St,Pompano Beach,FL,33064,3300000
zpid_42936914,6/9/2023,26.26217,-80.09014,2094,3,3,https://www.zillow.com/homedetails/2370-NE-25th-St-Pompano-Beach-FL-33064/42936914_zpid/,2370 NE 25th St,Pompano Beach,FL,33064,2650000
zpid_42937188,6/9/2023,26.27502,-80.09374,795,1,1,https://www.zillow.com/homedetails/2202-NE-36th-St-APT-20-Pompano-Beach-FL-33064/42937188_zpid/,2202 NE 36th St APT 20,Pompano Beach,FL,33064,135000
zpid_42937267,6/12/2023,26.265352,-80.08288,1300,2,2,https://www.zillow.com/homedetails/2772-NE-30th-Ave-APT-5B-Pompano-Beach-FL-33064/42937267_zpid/,2772 NE 30th Ave APT 5B,Pompano Beach,FL,33064,360000
zpid_42937293,6/12/2023,26.264545,-80.083374,1250,2,2,https://www.zillow.com/homedetails/2800-NE-30th-Ave-APT-11D-Lighthouse-Pt-FL-33064/42937293_zpid/,2800 NE 30th Ave APT 11D,Lighthouse Pt,FL,33064,360000
zpid_42938417,5/19/2023,26.26102,-80.08472,1000,2,2,https://www.zillow.com/homedetails/2639-N-Riverside-Dr-APT-1106-Pompano-Beach-FL-33062/42938417_zpid/,2639 N Riverside Dr APT 1106,Pompano Beach,FL,33062,510000
zpid_42939397,6/9/2023,26.24671,-80.09863,1337,3,3,https://www.zillow.com/homedetails/1201-NE-25th-Ave-Pompano-Beach-FL-33062/42939397_zpid/,1201 NE 25th Ave,Pompano Beach,FL,33062,605000
