id,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_44225157,25.759043,-80.26533,1027,3,3,https://www.zillow.com/homedetails/4300-SW-13th-Ter-Miami-FL-33134/44225157_zpid/,4300 SW 13th Ter,Miami,FL,33134,5200
zpid_44226129,25.702187,-80.284134,1970,3,3,https://www.zillow.com/homedetails/7415-SW-56th-Ave-Miami-FL-33143/44226129_zpid/,7415 SW 56th Ave,Miami,FL,33143,7300
zpid_44229036,25.75753,-80.414566,2535,3,3,https://www.zillow.com/homedetails/1095-SW-135th-Pl-Miami-FL-33184/44229036_zpid/,1095 SW 135th Pl,Miami,FL,33184,3440
zpid_44230481,25.75386,-80.420425,2464,3,2.5,https://www.zillow.com/homedetails/1411-SW-139th-Ave-Miami-FL-33184/44230481_zpid/,1411 SW 139th Ave,Miami,FL,33184,3375
zpid_44231071,25.75024,-80.41824,2401,4,4,https://www.zillow.com/homedetails/1843-SW-138th-Ave-Miami-FL-33175/44231071_zpid/,1843 SW 138th Ave,Miami,FL,33175,4600
zpid_44231083,25.748337,-80.41686,1616,3,2,https://www.zillow.com/homedetails/13721-SW-21st-St-Miami-FL-33175/44231083_zpid/,13721 SW 21st St,Miami,FL,33175,4200
zpid_44231399,25.744514,-80.426414,1832,5,5,https://www.zillow.com/homedetails/2401-SW-143rd-Ct-Miami-FL-33175/44231399_zpid/,2401 SW 143rd Ct,Miami,FL,33175,4500
zpid_44242405,25.733353,-80.43704,1471,3,2,https://www.zillow.com/homedetails/14948-SW-36th-Ter-Miami-FL-33185/44242405_zpid/,14948 SW 36th Ter,Miami,FL,33185,4000
zpid_44242706,25.735188,-80.442276,2585,4,4,https://www.zillow.com/homedetails/3400-SW-153rd-Ave-Miami-FL-33185/44242706_zpid/,3400 SW 153rd Ave,Miami,FL,33185,4200
zpid_44243444,25.718445,-80.45119,2887,5,5,https://www.zillow.com/homedetails/5020-SW-159th-Ave-Miami-FL-33185/44243444_zpid/,5020 SW 159th Ave,Miami,FL,33185,5450
zpid_44243505,25.727266,-80.4484,2251,4,4,https://www.zillow.com/homedetails/4220-SW-157th-Ct-Miami-FL-33185/44243505_zpid/,4220 SW 157th Ct,Miami,FL,33185,4900
zpid_44244373,25.719915,-80.446815,2767,5,5,https://www.zillow.com/homedetails/4730-SW-156th-Pl-Miami-FL-33185/44244373_zpid/,4730 SW 156th Pl,Miami,FL,33185,6056
zpid_44245811,25.723783,-80.445274,2285,4,2.5,https://www.zillow.com/homedetails/4500-SW-154th-Pl-Miami-FL-33185/44245811_zpid/,4500 SW 154th Pl,Miami,FL,33185,3470
zpid_44245843,25.722887,-80.44446,1754,3,2,https://www.zillow.com/homedetails/4634-SW-154th-Ct-Miami-FL-33185/44245843_zpid/,4634 SW 154th Ct,Miami,FL,33185,3350
zpid_44248522,25.714476,-80.42377,1981,3,3,https://www.zillow.com/homedetails/14220-SW-55th-St-Miami-FL-33175/44248522_zpid/,14220 SW 55th St,Miami,FL,33175,4000
zpid_44252988,25.713797,-80.403694,1563,3,2,https://www.zillow.com/homedetails/5665-SW-129th-Pl-Miami-FL-33183/44252988_zpid/,5665 SW 129th Pl,Miami,FL,33183,3250
zpid_44253309,25.708496,-80.3991,1930,3,2.5,https://www.zillow.com/homedetails/6311-SW-127th-Ct-Miami-FL-33183/44253309_zpid/,6311 SW 127th Ct,Miami,FL,33183,3500
zpid_44262177,25.70177,-80.44742,2830,3,3,https://www.zillow.com/homedetails/6882-SW-157th-Ct-Miami-FL-33193/44262177_zpid/,6882 SW 157th Ct,Miami,FL,33193,3000
zpid_44263003,25.689524,-80.45122,2209,4,3,https://www.zillow.com/homedetails/15964-SW-82nd-St-Miami-FL-33193/44263003_zpid/,15964 SW 82nd St,Miami,FL,33193,3800
zpid_44263151,25.692862,-80.45776,1913,4,4,https://www.zillow.com/homedetails/16361-SW-78th-Ter-Miami-FL-33193/44263151_zpid/,16361 SW 78th Ter,Miami,FL,33193,3525
zpid_44263446,25.68796,-80.45652,1586,3,3,https://www.zillow.com/homedetails/8342-SW-163rd-Ave-Miami-FL-33193/44263446_zpid/,8342 SW 163rd Ave,Miami,FL,33193,3195
zpid_44268914,25.696505,-80.44381,1210,2,2.5,https://www.zillow.com/homedetails/15455-SW-74th-Circle-Ct-APT-1104-Miami-FL-33193/44268914_zpid/,15455 SW 74th Circle Ct APT 1104,Miami,FL,33193,2400
zpid_44274030,25.695412,-80.385254,1639,3,3,https://www.zillow.com/homedetails/7811-SW-119th-Rd-Miami-FL-33183/44274030_zpid/,7811 SW 119th Rd,Miami,FL,33183,4500
zpid_44274869,25.67864,-80.32613,1575,3,3,https://www.zillow.com/homedetails/8050-SW-98th-Ter-Miami-FL-33156/44274869_zpid/,8050 SW 98th Ter,Miami,FL,33156,6500
zpid_44275078,25.687319,-80.32519,2078,4,4,https://www.zillow.com/homedetails/7982-SW-89th-St-Miami-FL-33156/44275078_zpid/,7982 SW 89th St,Miami,FL,33156,5000
zpid_44283323,25.671797,-80.34596,2520,4,4,https://www.zillow.com/homedetails/9341-SW-106th-St-Miami-FL-33176/44283323_zpid/,9341 SW 106th St,Miami,FL,33176,10000
zpid_44283886,25.661356,-80.32734,200,1,1,https://www.zillow.com/homedetails/8225-SW-117th-Ter-Miami-FL-33156/44283886_zpid/,8225 SW 117th Ter,Miami,FL,33156,1900
zpid_44284123,25.669226,-80.32335,2820,4,4,https://www.zillow.com/homedetails/7935-SW-109th-St-Miami-FL-33156/44284123_zpid/,7935 SW 109th St,Miami,FL,33156,6500
zpid_44284239,25.658968,-80.33378,2575,5,5,https://www.zillow.com/homedetails/8605-SW-120th-St-Miami-FL-33156/44284239_zpid/,8605 SW 120th St,Miami,FL,33156,9450
zpid_44285831,25.657513,-80.36141,1913,4,4,https://www.zillow.com/homedetails/10300-SW-120th-St-Miami-FL-33176/44285831_zpid/,10300 SW 120th St,Miami,FL,33176,5000
zpid_44290232,25.628988,-80.35871,1275,4,2,https://www.zillow.com/homedetails/10220-SW-151st-Ter-Miami-FL-33176/44290232_zpid/,10220 SW 151st Ter,Miami,FL,33176,3215
zpid_44291094,25.636955,-80.35802,3283,5,5,https://www.zillow.com/homedetails/10199-SW-143rd-St-Miami-FL-33176/44291094_zpid/,10199 SW 143rd St,Miami,FL,33176,4845
zpid_44293252,25.637325,-80.31074,2558,3,3,https://www.zillow.com/homedetails/7255-SW-144th-St-Palmetto-Bay-FL-33158/44293252_zpid/,7255 SW 144th St,Palmetto Bay,FL,33158,6200
zpid_44298426,25.62035,-80.36608,2099,3,3,https://www.zillow.com/homedetails/10700-SW-160th-St-Miami-FL-33157/44298426_zpid/,10700 SW 160th St,Miami,FL,33157,3630
zpid_44299166,25.62742,-80.37346,1596,3,3,https://www.zillow.com/homedetails/11115-SW-152nd-Ter-Miami-FL-33157/44299166_zpid/,11115 SW 152nd Ter,Miami,FL,33157,3330
zpid_44301099,25.60755,-80.368225,2106,4,2,https://www.zillow.com/homedetails/17404-SW-108th-Ct-Miami-FL-33157/44301099_zpid/,17404 SW 108th Ct,Miami,FL,33157,3460
zpid_44301218,25.611553,-80.36935,2462,3,3,https://www.zillow.com/homedetails/16910-SW-109th-Ave-Miami-FL-33157/44301218_zpid/,16910 SW 109th Ave,Miami,FL,33157,4000
zpid_44301374,25.606663,-80.3802,1646,3,3,https://www.zillow.com/homedetails/11518-SW-174th-St-Miami-FL-33157/44301374_zpid/,11518 SW 174th St,Miami,FL,33157,3800
zpid_44303310,25.610819,-80.34278,1000,3,3,https://www.zillow.com/homedetails/17220-SW-93rd-Ave-Palmetto-Bay-FL-33157/44303310_zpid/,17220 SW 93rd Ave,Palmetto Bay,FL,33157,2700
zpid_44304344,25.607203,-80.322685,2819,4,4,https://www.zillow.com/homedetails/17610-SW-80th-Ct-Palmetto-Bay-FL-33157/44304344_zpid/,17610 SW 80th Ct,Palmetto Bay,FL,33157,10000
zpid_44304366,25.61093,-80.32512,2794,4,4,https://www.zillow.com/homedetails/8226-SW-171st-Ter-Palmetto-Bay-FL-33157/44304366_zpid/,8226 SW 171st Ter,Palmetto Bay,FL,33157,5750
zpid_44306411,25.681963,-80.38476,1666,3,3,https://www.zillow.com/homedetails/11706-SW-92nd-Ln-Miami-FL-33186/44306411_zpid/,11706 SW 92nd Ln,Miami,FL,33186,3435
zpid_44307263,25.675144,-80.38491,1870,4,4,https://www.zillow.com/homedetails/11762-SW-100th-St-Miami-FL-33186/44307263_zpid/,11762 SW 100th St,Miami,FL,33186,3700
zpid_44315037,25.679916,-80.44591,1748,3,3,https://www.zillow.com/homedetails/15421-SW-92nd-St-Miami-FL-33196/44315037_zpid/,15421 SW 92nd St,Miami,FL,33196,3040
zpid_44315671,25.68012,-80.464554,2347,3,3,https://www.zillow.com/homedetails/9273-SW-167th-Pl-Miami-FL-33196/44315671_zpid/,9273 SW 167th Pl,Miami,FL,33196,3800
zpid_44316315,25.67282,-80.46242,2532,4,4,https://www.zillow.com/homedetails/16461-SW-100th-Ter-Miami-FL-33196/44316315_zpid/,16461 SW 100th Ter,Miami,FL,33196,4900
zpid_44316777,,,2623,4,4,https://www.zillow.com/homedetails/Miami-FL-33196/44316777_zpid/,(undisclosed Address),Miami,FL,33196,4750
zpid_44316925,25.67423,-80.45012,2502,4,4,https://www.zillow.com/homedetails/15738-SW-99th-St-Miami-FL-33196/44316925_zpid/,15738 SW 99th St,Miami,FL,33196,3885
zpid_44322390,25.663528,-80.4009,2851,3,3,https://www.zillow.com/homedetails/12735-SW-112th-Ter-Miami-FL-33186/44322390_zpid/,12735 SW 112th Ter,Miami,FL,33186,5500
zpid_44326991,25.627815,-80.45248,2942,5,5,https://www.zillow.com/homedetails/14903-SW-159th-Pl-Miami-FL-33196/44326991_zpid/,14903 SW 159th Pl,Miami,FL,33196,3510
zpid_44327004,25.627129,-80.45324,2467,4,4,https://www.zillow.com/homedetails/15991-SW-150th-St-Miami-FL-33196/44327004_zpid/,15991 SW 150th St,Miami,FL,33196,4850
zpid_44329198,25.637314,-80.44558,1978,3,3,https://www.zillow.com/homedetails/13917-SW-155th-Ct-Miami-FL-33196/44329198_zpid/,13917 SW 155th Ct,Miami,FL,33196,3800
zpid_44330419,25.62729,-80.428505,2516,4,2,https://www.zillow.com/homedetails/15024-SW-144th-Pl-Miami-FL-33186/44330419_zpid/,15024 SW 144th Pl,Miami,FL,33186,4100
zpid_44330482,25.632559,-80.42811,2248,4,2.5,https://www.zillow.com/homedetails/14480-SW-145th-Pl-Miami-FL-33186/44330482_zpid/,14480 SW 145th Pl,Miami,FL,33186,3555
zpid_44332260,25.632362,-80.39575,1640,3,2.5,https://www.zillow.com/homedetails/14601-SW-124th-Pl-Miami-FL-33186/44332260_zpid/,14601 SW 124th Pl,Miami,FL,33186,3350
zpid_44333524,25.624172,-80.41531,1460,3,3,https://www.zillow.com/homedetails/15420-SW-137th-Ct-Miami-FL-33177/44333524_zpid/,15420 SW 137th Ct,Miami,FL,33177,3350
zpid_44333909,25.623953,-80.42742,1940,3,3,https://www.zillow.com/homedetails/15401-SW-144th-Ct-Miami-FL-33177/44333909_zpid/,15401 SW 144th Ct,Miami,FL,33177,3500
zpid_44333944,25.622175,-80.42708,1673,4,4,https://www.zillow.com/homedetails/15600-SW-144th-Ave-Miami-FL-33177/44333944_zpid/,15600 SW 144th Ave,Miami,FL,33177,3200
zpid_44335517,25.612688,-80.42199,1789,4,4,https://www.zillow.com/homedetails/14137-SW-166th-Ter-Miami-FL-33177/44335517_zpid/,14137 SW 166th Ter,Miami,FL,33177,3530
zpid_44337198,25.609024,-80.43063,1753,3,3,https://www.zillow.com/homedetails/14721-SW-170th-Ter-Miami-FL-33187/44337198_zpid/,14721 SW 170th Ter,Miami,FL,33187,4500
zpid_44337832,25.602577,-80.43134,1955,4,4,https://www.zillow.com/homedetails/14772-SW-176th-Ter-Miami-FL-33187/44337832_zpid/,14772 SW 176th Ter,Miami,FL,33187,3243
zpid_44340091,25.602997,-80.42309,1859,4,2.5,https://www.zillow.com/homedetails/14247-SW-177th-St-Miami-FL-33177/44340091_zpid/,14247 SW 177th St,Miami,FL,33177,3705
zpid_44342944,25.610157,-80.382065,1470,4,2,https://www.zillow.com/homedetails/17000-SW-117th-Ave-Miami-FL-33177/44342944_zpid/,17000 SW 117th Ave,Miami,FL,33177,3485
zpid_44346949,25.597687,-80.33759,2496,5,3,https://www.zillow.com/homedetails/18462-SW-89th-Pl-Cutler-Bay-FL-33157/44346949_zpid/,18462 SW 89th Pl,Cutler Bay,FL,33157,4200
zpid_44346994,25.597122,-80.33703,1730,3,3,https://www.zillow.com/homedetails/18474-SW-89th-Ct-Cutler-Bay-FL-33157/44346994_zpid/,18474 SW 89th Ct,Cutler Bay,FL,33157,3850
zpid_44347374,25.584425,-80.349686,1670,4,4,https://www.zillow.com/homedetails/19600-Gulfstream-Rd-Cutler-Bay-FL-33157/44347374_zpid/,19600 Gulfstream Rd,Cutler Bay,FL,33157,4750
zpid_44348194,25.58784,-80.35422,1550,3,3,https://www.zillow.com/homedetails/19271-Sterling-Dr-Cutler-Bay-FL-33157/44348194_zpid/,19271 Sterling Dr,Cutler Bay,FL,33157,4000
zpid_44351714,25.5681,-80.35414,1452,3,3,https://www.zillow.com/homedetails/10005-SW-214th-St-Cutler-Bay-FL-33189/44351714_zpid/,10005 SW 214th St,Cutler Bay,FL,33189,2900
zpid_44353291,25.570065,-80.33946,2331,4,2,https://www.zillow.com/homedetails/9191-SW-212th-Ter-Cutler-Bay-FL-33189/44353291_zpid/,9191 SW 212th Ter,Cutler Bay,FL,33189,3389
zpid_44359603,,,1460,1,1,https://www.zillow.com/homedetails/Miami-FL-33177/44359603_zpid/,(undisclosed Address),Miami,FL,33177,1500
zpid_44359815,25.581966,-80.38726,1400,3,3,https://www.zillow.com/homedetails/19822-SW-120th-Ave-Miami-FL-33177/44359815_zpid/,19822 SW 120th Ave,Miami,FL,33177,2750
zpid_44362759,25.580414,-80.3923,1030,2,2,https://www.zillow.com/homedetails/20004-SW-123rd-Dr-Miami-FL-33177/44362759_zpid/,20004 SW 123rd Dr,Miami,FL,33177,2600
zpid_44370067,25.520317,-80.39838,1357,3,3,https://www.zillow.com/homedetails/12752-SW-265th-Ter-Homestead-FL-33032/44370067_zpid/,12752 SW 265th Ter,Homestead,FL,33032,2865
zpid_44370106,25.519566,-80.39943,1357,3,3,https://www.zillow.com/homedetails/12772-SW-266th-Ter-Homestead-FL-33032/44370106_zpid/,12772 SW 266th Ter,Homestead,FL,33032,2800
zpid_44371332,25.478584,-80.504326,2500,3,2,https://www.zillow.com/homedetails/31020-SW-193rd-Ave-Homestead-FL-33030/44371332_zpid/,31020 SW 193rd Ave,Homestead,FL,33030,3400
zpid_44379641,25.948418,-80.1221,1437,4,4,https://www.zillow.com/homedetails/241-186th-St-Sunny-Isles-Beach-FL-33160/44379641_zpid/,241 186th St,Sunny Isles Beach,FL,33160,6000
zpid_51620473,25.986917,-80.32742,2325,4,2.5,https://www.zillow.com/homedetails/2314-SW-135th-Ave-Hollywood-FL-33027/51620473_zpid/,2314 SW 135th Ave,Hollywood,FL,33027,3865
zpid_54596270,26.102077,-80.410805,4193,6,6,https://www.zillow.com/homedetails/2354-Quail-Roost-Dr-Weston-FL-33327/54596270_zpid/,2354 Quail Roost Dr,Weston,FL,33327,13500
zpid_54596500,26.114372,-80.4174,2599,4,4,https://www.zillow.com/homedetails/791-Regal-Cove-Rd-Weston-FL-33327/54596500_zpid/,791 Regal Cove Rd,Weston,FL,33327,6100
zpid_54596927,26.118967,-80.42389,3628,5,5,https://www.zillow.com/homedetails/1342-Crossbill-Ct-Fort-Lauderdale-FL-33327/54596927_zpid/,1342 Crossbill Ct,Fort Lauderdale,FL,33327,6200
zpid_54597043,26.113272,-80.42396,3092,5,5,https://www.zillow.com/homedetails/971-Lavender-Cir-Fort-Lauderdale-FL-33327/54597043_zpid/,971 Lavender Cir,Fort Lauderdale,FL,33327,5600
zpid_54601183,26.025587,-80.23526,2735,4,4,https://www.zillow.com/homedetails/7333-NW-18th-Ct-Pembroke-Pines-FL-33024/54601183_zpid/,7333 NW 18th Ct,Pembroke Pines,FL,33024,4150
zpid_54695925,25.735813,-80.43677,1839,4,4,https://www.zillow.com/homedetails/14935-SW-34th-St-Miami-FL-33185/54695925_zpid/,14935 SW 34th St,Miami,FL,33185,4000
zpid_54696787,25.676535,-80.458046,1499,3,3,https://www.zillow.com/homedetails/16233-SW-96th-Ter-Miami-FL-33196/54696787_zpid/,16233 SW 96th Ter,Miami,FL,33196,3235
zpid_54938738,26.027227,-80.24721,1694,3,3,https://www.zillow.com/homedetails/7975-NW-20th-St-Hollywood-FL-33024/54938738_zpid/,7975 NW 20th St,Hollywood,FL,33024,3500
zpid_58442313,26.177668,-80.24505,1800,4,4,https://www.zillow.com/homedetails/7190-Sienna-Ridge-Dr-Fort-Lauderdale-FL-33319/58442313_zpid/,7190 Sienna Ridge Dr,Fort Lauderdale,FL,33319,3800
zpid_58442902,26.108625,-80.4165,1434,3,3,https://www.zillow.com/homedetails/673-Conservation-Dr-Fort-Lauderdale-FL-33327/58442902_zpid/,673 Conservation Dr,Fort Lauderdale,FL,33327,4000
zpid_58443140,26.111916,-80.41707,1559,3,3,https://www.zillow.com/homedetails/899-Phoenix-Way-Fort-Lauderdale-FL-33327/58443140_zpid/,899 Phoenix Way,Fort Lauderdale,FL,33327,4000
zpid_58445180,25.98261,-80.15411,1441,4,2,https://www.zillow.com/homedetails/221-SW-6th-Ave-Hallandale-FL-33009/58445180_zpid/,221 SW 6th Ave,Hallandale,FL,33009,4000
zpid_58454972,25.703325,-80.458244,3158,4,4,https://www.zillow.com/homedetails/6664-SW-163rd-Pl-Miami-FL-33193/58454972_zpid/,6664 SW 163rd Pl,Miami,FL,33193,3791
zpid_58455599,25.643105,-80.39049,1901,3,3,https://www.zillow.com/homedetails/13461-SW-122nd-Ave-Miami-FL-33186/58455599_zpid/,13461 SW 122nd Ave,Miami,FL,33186,3800
zpid_58457881,25.925655,-80.34922,1673,3,3,https://www.zillow.com/homedetails/16757-NW-91st-Ct-Miami-Lakes-FL-33018/58457881_zpid/,16757 NW 91st Ct,Miami Lakes,FL,33018,3800
zpid_60249124,25.734629,-80.435455,1594,3,3,https://www.zillow.com/homedetails/14872-SW-34th-Ln-Miami-FL-33185/60249124_zpid/,14872 SW 34th Ln,Miami,FL,33185,4500
zpid_60797181,25.716776,-80.46285,1878,3,3,https://www.zillow.com/homedetails/16637-SW-52nd-St-Miami-FL-33185/60797181_zpid/,16637 SW 52nd St,Miami,FL,33185,3650
zpid_60798447,25.631613,-80.449486,1668,3,3,https://www.zillow.com/homedetails/14503-SW-158th-Ct-Miami-FL-33196/60798447_zpid/,14503 SW 158th Ct,Miami,FL,33196,3500
zpid_60800609,25.608011,-80.34126,2243,3,3,https://www.zillow.com/homedetails/17421-SW-92nd-Ct-Palmetto-Bay-FL-33157/60800609_zpid/,17421 SW 92nd Ct,Palmetto Bay,FL,33157,3875
zpid_61087300,26.069532,-80.39971,1627,3,3,https://www.zillow.com/homedetails/3947-Orange-Tree-Ln-Fort-Lauderdale-FL-33332/61087300_zpid/,3947 Orange Tree Ln,Fort Lauderdale,FL,33332,3225
zpid_61088091,26.059166,-80.19791,2184,4,4,https://www.zillow.com/homedetails/3839-SW-51st-St-Fort-Lauderdale-FL-33312/61088091_zpid/,3839 SW 51st St,Fort Lauderdale,FL,33312,4200
zpid_61089044,26.028923,-80.23973,1938,3,3,https://www.zillow.com/homedetails/2179-NW-75th-Way-Hollywood-FL-33024/61089044_zpid/,2179 NW 75th Way,Hollywood,FL,33024,3750
zpid_62924945,25.652079,-80.3971,1615,3,2,https://www.zillow.com/homedetails/12472-SW-124th-Path-Miami-FL-33186/62924945_zpid/,12472 SW 124th Path,Miami,FL,33186,3350
zpid_62925602,25.837717,-80.38511,2312,3,3,https://www.zillow.com/homedetails/7085-NW-116th-Ct-Doral-FL-33178/62925602_zpid/,7085 NW 116th Ct,Doral,FL,33178,4500
zpid_62926756,25.85371,-80.14275,775,1,1,https://www.zillow.com/homedetails/2033-Calais-Dr-APT-3-Miami-Beach-FL-33141/62926756_zpid/,2033 Calais Dr APT 3,Miami Beach,FL,33141,2250
zpid_62931098,25.746529,-80.44391,2766,5,4,https://www.zillow.com/homedetails/15386-SW-21st-Ln-Miami-FL-33185/62931098_zpid/,15386 SW 21st Ln,Miami,FL,33185,6000
zpid_62931212,25.740185,-80.44043,1789,3,3,https://www.zillow.com/homedetails/2821-SW-152nd-Ct-Miami-FL-33185/62931212_zpid/,2821 SW 152nd Ct,Miami,FL,33185,4000
zpid_62936198,25.933584,-80.25966,1247,3,1.5,https://www.zillow.com/homedetails/3510-NW-176th-St-Miami-Gardens-FL-33056/62936198_zpid/,3510 NW 176th St,Miami Gardens,FL,33056,3000
zpid_62937287,25.912825,-80.25419,1188,3,3,https://www.zillow.com/homedetails/15211-NW-33rd-Ave-Miami-Gardens-FL-33054/62937287_zpid/,15211 NW 33rd Ave,Miami Gardens,FL,33054,3000
zpid_62937586,25.82699,-80.37246,2468,4,4,https://www.zillow.com/homedetails/5805-NW-108th-Pl-Doral-FL-33178/62937586_zpid/,5805 NW 108th Pl,Doral,FL,33178,6500
zpid_62937629,25.83376,-80.37613,3144,5,5,https://www.zillow.com/homedetails/6761-NW-112th-Ave-Doral-FL-33178/62937629_zpid/,6761 NW 112th Ave,Doral,FL,33178,7900
zpid_62937995,25.839773,-80.37998,2312,3,3,https://www.zillow.com/homedetails/7332-NW-112th-Ct-Doral-FL-33178/62937995_zpid/,7332 NW 112th Ct,Doral,FL,33178,4300
zpid_62938778,25.823353,-80.37758,2620,4,4,https://www.zillow.com/homedetails/5444-NW-111th-Ct-Doral-FL-33178/62938778_zpid/,5444 NW 111th Ct,Doral,FL,33178,6500
zpid_63182625,25.706062,-80.25339,2960,3,3,https://www.zillow.com/homedetails/60-Edgewater-Dr-APT-9H-Coral-Gables-FL-33133/63182625_zpid/,60 Edgewater Dr APT 9H,Coral Gables,FL,33133,18500
zpid_63183358,25.573784,-80.33574,1737,3,3,https://www.zillow.com/homedetails/8891-SW-208th-Ter-Cutler-Bay-FL-33189/63183358_zpid/,8891 SW 208th Ter,Cutler Bay,FL,33189,3850
zpid_63532710,26.197514,-80.117775,1323,2,2,https://www.zillow.com/homedetails/2109-NE-56th-Ct-Fort-Lauderdale-FL-33308/63532710_zpid/,2109 NE 56th Ct,Fort Lauderdale,FL,33308,3500
zpid_63534177,26.037703,-80.20242,1340,3,3,https://www.zillow.com/homedetails/5704-Cody-St-Hollywood-FL-33021/63534177_zpid/,5704 Cody St,Hollywood,FL,33021,3200
zpid_63617172,25.488049,-80.41829,2800,4,3,https://www.zillow.com/homedetails/3914-NE-20th-Cir-Homestead-FL-33033/63617172_zpid/,3914 NE 20th Cir,Homestead,FL,33033,4488
zpid_63617425,25.4583,-80.44851,1928,4,2.5,https://www.zillow.com/homedetails/1899-SE-13th-St-Homestead-FL-33035/63617425_zpid/,1899 SE 13th St,Homestead,FL,33035,2940
zpid_63617581,25.456438,-80.4487,1681,2,2,https://www.zillow.com/homedetails/1880-SE-14th-Ct-Homestead-FL-33035/63617581_zpid/,1880 SE 14th Ct,Homestead,FL,33035,3020
zpid_63617601,,,1874,4,4,https://www.zillow.com/homedetails/Homestead-FL-33035/63617601_zpid/,(undisclosed Address),Homestead,FL,33035,3300
zpid_63621885,25.576796,-80.33568,2987,4,2.5,https://www.zillow.com/homedetails/20476-SW-89th-Ave-Cutler-Bay-FL-33189/63621885_zpid/,20476 SW 89th Ave,Cutler Bay,FL,33189,4250
zpid_63622377,25.526888,-80.39868,1221,3,2,https://www.zillow.com/homedetails/25834-SW-128th-Ave-Homestead-FL-33032/63622377_zpid/,25834 SW 128th Ave,Homestead,FL,33032,2734
zpid_63831506,25.773087,-80.14059,1437,2,2,https://www.zillow.com/homedetails/400-Alton-Rd-APT-1509-Miami-Beach-FL-33139/63831506_zpid/,400 Alton Rd APT 1509,Miami Beach,FL,33139,8850
zpid_63831952,25.496927,-80.41398,2624,3,3,https://www.zillow.com/homedetails/2960-NE-41st-Pl-Homestead-FL-33033/63831952_zpid/,2960 NE 41st Pl,Homestead,FL,33033,2795
zpid_64546474,25.855057,-80.12005,808,1,1,https://www.zillow.com/homedetails/6917-Collins-Ave-APT-1006-Miami-Beach-FL-33141/64546474_zpid/,6917 Collins Ave APT 1006,Miami Beach,FL,33141,3500
zpid_64622208,25.751488,-80.21861,724,1,1,https://www.zillow.com/homedetails/1401-SW-22nd-St-APT-504-Miami-FL-33145/64622208_zpid/,1401 SW 22nd St APT 504,Miami,FL,33145,2590
zpid_64623627,25.777498,-80.32736,870,2,2,https://www.zillow.com/homedetails/8145-NW-7th-St-APT-320-Miami-FL-33126/64623627_zpid/,8145 NW 7th St APT 320,Miami,FL,33126,2480
zpid_64660626,25.746712,-80.23779,1296,2,2,https://www.zillow.com/homedetails/2425-SW-27th-Ave-APT-1004-Miami-FL-33145/64660626_zpid/,2425 SW 27th Ave APT 1004,Miami,FL,33145,2900
zpid_64771148,25.587349,-80.31991,4717,5,5,https://www.zillow.com/homedetails/19363-SW-79th-Ave-Cutler-Bay-FL-33157/64771148_zpid/,19363 SW 79th Ave,Cutler Bay,FL,33157,13000
zpid_64808177,25.586006,-80.32118,4717,5,5,https://www.zillow.com/homedetails/7936-SW-195th-St-Cutler-Bay-FL-33157/64808177_zpid/,7936 SW 195th St,Cutler Bay,FL,33157,6895
zpid_64809983,25.716,-80.4601,3386,6,6,https://www.zillow.com/homedetails/5244-SW-164th-Ct-Miami-FL-33185/64809983_zpid/,5244 SW 164th Ct,Miami,FL,33185,5200
zpid_64847429,25.58819,-80.3147,3945,5,5,https://www.zillow.com/homedetails/7636-SW-193rd-Ln-Cutler-Bay-FL-33157/64847429_zpid/,7636 SW 193rd Ln,Cutler Bay,FL,33157,5300
zpid_64913576,25.58712,-80.31816,5047,7,7,https://www.zillow.com/homedetails/7833-SW-194th-Ter-Cutler-Bay-FL-33157/64913576_zpid/,7833 SW 194th Ter,Cutler Bay,FL,33157,9000
zpid_66119399,26.100931,-80.21998,3263,4,4,https://www.zillow.com/homedetails/1451-SW-52nd-Way-Fort-Lauderdale-FL-33317/66119399_zpid/,1451 SW 52nd Way,Fort Lauderdale,FL,33317,5000
zpid_66121806,25.963886,-80.358116,2391,4,4,https://www.zillow.com/homedetails/4963-SW-158th-Way-Hollywood-FL-33027/66121806_zpid/,4963 SW 158th Way,Hollywood,FL,33027,4700
zpid_66122554,26.071547,-80.349556,3726,5,5,https://www.zillow.com/homedetails/14985-SW-38th-St-Fort-Lauderdale-FL-33331/66122554_zpid/,14985 SW 38th St,Fort Lauderdale,FL,33331,8900
zpid_66128864,26.006346,-80.17702,650,1,1,https://www.zillow.com/homedetails/620-S-Park-Rd-242-Hollywood-FL-33021/66128864_zpid/,620 S Park Rd #242,Hollywood,FL,33021,1800
zpid_66173495,25.926037,-80.19126,1705,3,3,https://www.zillow.com/homedetails/440-NE-164th-Ter-Miami-FL-33162/66173495_zpid/,440 NE 164th Ter,Miami,FL,33162,3800
zpid_66174718,25.513153,-80.41525,1680,3,3,https://www.zillow.com/homedetails/27314-SW-138th-Ct-Homestead-FL-33032/66174718_zpid/,27314 SW 138th Ct,Homestead,FL,33032,2425
zpid_66178255,25.480795,-80.41619,2277,5,3,https://www.zillow.com/homedetails/1101-NE-41st-Ter-Homestead-FL-33033/66178255_zpid/,1101 NE 41st Ter,Homestead,FL,33033,3425
zpid_66669678,25.844461,-80.376205,1683,3,3,https://www.zillow.com/homedetails/7807-NW-110th-Ave-Doral-FL-33178/66669678_zpid/,7807 NW 110th Ave,Doral,FL,33178,3900
